timestamp,motor.m1,motor.m2,motor.m3,motor.m4,roll,pitch,yawdot,thrust
1560163,32632.0,42258.0,46400.0,38710.0,0,0,0,40000
1560173,34085.0,41259.0,46275.0,38381.0,0,0,0,40000
1560183,34374.0,41578.0,45104.0,38944.0,0,0,0,40000
1560193,34005.0,40837.0,46347.0,38811.0,0,0,0,40000
1560203,34621.0,41055.0,44613.0,39711.0,0,0,0,40000
1560213,35682.0,39730.0,44114.0,40474.0,0,0,0,40000
1560223,35940.0,40492.0,43514.0,40054.0,0,0,0,40000
1560233,36009.0,40519.0,43917.0,39555.0,0,0,0,40000
1560243,34425.0,40539.0,45193.0,39843.0,0,0,0,40000
1560253,35277.0,39913.0,44773.0,40037.0,0,0,0,40000
1560263,35015.0,40531.0,44655.0,39799.0,0,0,0,40000
1560273,34231.0,41367.0,45439.0,38963.0,0,0,0,40000
1560283,34294.0,41302.0,45722.0,38682.0,0,0,0,40000
1560293,34849.0,42267.0,44893.0,37991.0,0,0,0,40000
1560303,34427.0,42351.0,44933.0,38289.0,0,0,0,40000
1560313,33866.0,42654.0,46410.0,37070.0,0,0,0,40000
1560323,34215.0,41313.0,45073.0,39399.0,0,0,0,40000
1560333,34312.0,40932.0,45874.0,38882.0,0,0,0,40000
1560343,35454.0,42126.0,43532.0,38888.0,0,0,0,40000
1560353,34251.0,40437.0,46209.0,39103.0,0,0,0,40000
1560363,34698.0,40938.0,44624.0,39740.0,0,0,0,40000
1560373,35643.0,40333.0,44445.0,39579.0,0,0,0,40000
1560383,35904.0,39464.0,43732.0,40900.0,0,0,0,40000
1560393,35212.0,39356.0,44936.0,40496.0,0,0,0,40000
1560403,34785.0,39733.0,44587.0,40895.0,0,0,0,40000
1560413,34657.0,40005.0,45217.0,40121.0,0,0,0,40000
1560423,36310.0,39046.0,43732.0,40912.0,0,0,0,40000
1560433,35370.0,40058.0,43754.0,40818.0,0,0,0,40000
1560443,34588.0,40372.0,45222.0,39818.0,0,0,0,40000
1560453,34455.0,40373.0,45303.0,39869.0,0,0,0,40000
1560463,34439.0,39841.0,45211.0,40509.0,0,0,0,40000
1560473,34620.0,40114.0,45158.0,40108.0,0,0,0,40000
1560483,34440.0,40554.0,45132.0,39874.0,0,0,0,40000
1560493,33542.0,40784.0,46586.0,39088.0,0,0,0,40000
1560503,33788.0,41142.0,45840.0,39230.0,0,0,0,40000
1560513,33478.0,40680.0,46074.0,39768.0,0,0,0,40000
1560523,34180.0,41196.0,45716.0,38908.0,0,0,0,40000
1560533,32807.0,41131.0,46551.0,39511.0,0,0,0,40000
1560543,33766.0,39970.0,46312.0,39952.0,0,0,0,40000
1560553,33837.0,40151.0,45315.0,40697.0,0,0,0,40000
1560563,34271.0,40597.0,45571.0,39561.0,0,0,0,40000
1560573,33870.0,40540.0,45800.0,39790.0,0,0,0,40000
1560583,34315.0,39887.0,45561.0,40237.0,0,0,0,40000
1560593,34872.0,40034.0,44640.0,40454.0,0,0,0,40000
1560603,34956.0,40194.0,44886.0,39964.0,0,0,0,40000
1560613,35425.0,38735.0,44501.0,41339.0,0,0,0,40000
1560623,35757.0,38951.0,44311.0,40981.0,0,0,0,40000
1560633,35915.0,39949.0,43663.0,40473.0,0,0,0,40000
1560643,35641.0,39699.0,43961.0,40699.0,0,0,0,40000
1560653,35100.0,38938.0,44502.0,41460.0,0,0,0,40000
1560663,33899.0,39973.0,46037.0,40091.0,0,0,0,40000
1560673,34438.0,41150.0,44828.0,39584.0,0,0,0,40000
1560683,34109.0,41119.0,45845.0,38927.0,0,0,0,40000
1560693,31953.0,41517.0,47569.0,38961.0,0,0,0,40000
1560703,33257.0,40915.0,46065.0,39763.0,0,0,0,40000
1560713,33157.0,39895.0,47181.0,39767.0,0,0,0,40000
1560723,33361.0,39937.0,46447.0,40255.0,0,0,0,40000
1560733,33934.0,40420.0,46126.0,39520.0,0,0,0,40000
1560743,34386.0,40906.0,44928.0,39780.0,0,0,0,40000
1560753,35239.0,39537.0,44949.0,40275.0,0,0,0,40000
1560763,35201.0,38963.0,44415.0,41421.0,0,0,0,40000
1560773,33966.0,39358.0,46120.0,40556.0,0,0,0,40000
1560783,33880.0,40246.0,44888.0,40986.0,0,0,0,40000
1560793,35467.0,39153.0,44969.0,40411.0,0,0,0,40000
1560803,35291.0,40539.0,44053.0,40117.0,0,0,0,40000
1560813,34855.0,40177.0,45495.0,39473.0,0,0,0,40000
1560823,33329.0,41157.0,45589.0,39925.0,0,0,0,40000
1560833,34234.0,41274.0,46128.0,38364.0,0,0,0,40000
1560843,34027.0,41311.0,45055.0,39607.0,0,0,0,40000
1560853,33722.0,41174.0,46782.0,38322.0,0,0,0,40000
1560863,34321.0,40569.0,45203.0,39907.0,0,0,0,40000
1560873,34329.0,39917.0,45937.0,39817.0,0,0,0,40000
1560883,34771.0,39563.0,44435.0,41231.0,0,0,0,40000
1560893,35557.0,39699.0,44471.0,40273.0,0,0,0,40000
1560903,35266.0,40302.0,44410.0,40022.0,0,0,0,40000
1560913,34859.0,40287.0,44841.0,40013.0,0,0,0,40000
1560923,34315.0,41145.0,45369.0,39171.0,0,0,0,40000
1560933,35817.0,38571.0,44531.0,41081.0,0,0,0,40000
1560943,34883.0,39297.0,45041.0,40779.0,0,0,0,40000
1560953,34289.0,40917.0,45209.0,39585.0,0,0,0,40000
1560963,33996.0,41000.0,45854.0,39150.0,0,0,0,40000
1560973,33963.0,40273.0,45639.0,40125.0,0,0,0,40000
1560983,34053.0,40753.0,45779.0,39415.0,0,0,0,40000
1560993,34075.0,39899.0,45415.0,40611.0,0,0,0,40000
1561003,33718.0,40260.0,46012.0,40010.0,0,0,0,40000
1561013,34931.0,39413.0,44397.0,41259.0,0,0,0,40000
1561023,35274.0,39070.0,44140.0,41516.0,0,0,0,40000
1561033,36535.0,38593.0,42739.0,42133.0,0,0,0,40000
1561043,35918.0,38310.0,43282.0,42490.0,0,0,0,40000
1561053,36353.0,37663.0,43491.0,42493.0,0,0,0,40000
1561063,37695.0,38285.0,41799.0,42221.0,0,0,0,40000
1561073,36201.0,38683.0,43837.0,41279.0,0,0,0,40000
1561083,34012.0,40304.0,45414.0,40270.0,0,0,0,40000
1561093,33164.0,38856.0,47000.0,40980.0,0,0,0,40000
1561103,32597.0,39727.0,47059.0,40617.0,0,0,0,40000
1561113,34552.0,41010.0,45370.0,39068.0,0,0,0,40000
1561123,33263.0,41949.0,46229.0,38559.0,0,0,0,40000
1561133,32671.0,41065.0,47251.0,39013.0,0,0,0,40000
1561143,32354.0,40394.0,47188.0,40064.0,0,0,0,40000
1561153,33660.0,40878.0,46704.0,38758.0,0,0,0,40000
1561163,33224.0,41616.0,46362.0,38798.0,0,0,0,40000
1561173,33758.0,42210.0,45758.0,38274.0,0,0,0,40000
1561183,33547.0,40755.0,46111.0,39587.0,0,0,0,40000
1561193,34140.0,39116.0,45860.0,40884.0,0,0,0,40000
1561203,35163.0,39201.0,44325.0,41311.0,0,0,0,40000
1561213,35669.0,40127.0,43941.0,40263.0,0,0,0,40000
1561223,36302.0,39382.0,43178.0,41138.0,0,0,0,40000
1561233,36952.0,39342.0,43046.0,40660.0,0,0,0,40000
1561243,35920.0,39128.0,43520.0,41432.0,0,0,0,40000
1561253,35713.0,38935.0,44123.0,41229.0,0,0,0,40000
1561263,34859.0,39935.0,44835.0,40371.0,0,0,0,40000
1561273,35173.0,40509.0,44829.0,39489.0,0,0,0,40000
1561283,33417.0,40799.0,45697.0,40087.0,0,0,0,40000
1561293,34863.0,40103.0,45939.0,39095.0,0,0,0,40000
1561303,33911.0,41621.0,45051.0,39417.0,0,0,0,40000
1561313,34384.0,40852.0,46084.0,38680.0,0,0,0,40000
1561323,35037.0,40973.0,43815.0,40175.0,0,0,0,40000
1561333,35288.0,40706.0,44964.0,39042.0,0,0,0,40000
1561343,34277.0,41463.0,45047.0,39213.0,0,0,0,40000
1561353,34649.0,40593.0,45361.0,39397.0,0,0,0,40000
1561363,34876.0,40940.0,44280.0,39904.0,0,0,0,40000
1561373,35818.0,40018.0,44612.0,39552.0,0,0,0,40000
1561383,35263.0,40255.0,44359.0,40123.0,0,0,0,40000
1561393,34594.0,40256.0,45588.0,39562.0,0,0,0,40000
1561403,34439.0,39429.0,44383.0,41749.0,0,0,0,40000
1561413,35919.0,38323.0,44531.0,41227.0,0,0,0,40000
1561423,35531.0,40199.0,43647.0,40623.0,0,0,0,40000
1561433,36161.0,39979.0,43875.0,39985.0,0,0,0,40000
1561443,34201.0,40611.0,44781.0,40407.0,0,0,0,40000
1561453,34624.0,39418.0,45602.0,40356.0,0,0,0,40000
1561463,34114.0,41028.0,45762.0,39096.0,0,0,0,40000
1561473,34581.0,40719.0,45499.0,39201.0,0,0,0,40000
1561483,33371.0,41783.0,46011.0,38835.0,0,0,0,40000
1561493,33760.0,40868.0,45830.0,39542.0,0,0,0,40000
1561503,33912.0,41618.0,46178.0,38292.0,0,0,0,40000
1561513,33645.0,40565.0,45633.0,40157.0,0,0,0,40000
1561523,33980.0,40432.0,45868.0,39720.0,0,0,0,40000
1561533,34456.0,40300.0,45018.0,40226.0,0,0,0,40000
1561543,35244.0,38376.0,45392.0,40988.0,0,0,0,40000
1561553,35301.0,38705.0,43687.0,42307.0,0,0,0,40000
1561563,35152.0,39064.0,45146.0,40638.0,0,0,0,40000
1561573,35540.0,39042.0,43838.0,41580.0,0,0,0,40000
1561583,36295.0,38961.0,43797.0,40947.0,0,0,0,40000
1561593,34338.0,39286.0,44542.0,41834.0,0,0,0,40000
1561603,34772.0,38366.0,45558.0,41304.0,0,0,0,40000
1561613,34933.0,39931.0,44257.0,40879.0,0,0,0,40000
1561623,36460.0,38200.0,43896.0,41444.0,0,0,0,40000
1561633,33695.0,40531.0,45427.0,40347.0,0,0,0,40000
1561643,33782.0,39364.0,46094.0,40760.0,0,0,0,40000
1561653,33840.0,40490.0,45684.0,39986.0,0,0,0,40000
1561663,33622.0,40260.0,46736.0,39382.0,0,0,0,40000
1561673,35084.0,41548.0,44264.0,39104.0,0,0,0,40000
1561683,35073.0,40279.0,45009.0,39639.0,0,0,0,40000
1561693,33551.0,39063.0,45781.0,41605.0,0,0,0,40000
1561703,33413.0,38973.0,46617.0,40997.0,0,0,0,40000
1561713,34446.0,39970.0,45056.0,40528.0,0,0,0,40000
1561723,35154.0,39440.0,44572.0,40834.0,0,0,0,40000
1561733,34118.0,40188.0,45614.0,40080.0,0,0,0,40000
1561743,34373.0,39431.0,45355.0,40841.0,0,0,0,40000
1561753,35475.0,38201.0,44569.0,41755.0,0,0,0,40000
1561763,34964.0,40472.0,44844.0,39720.0,0,0,0,40000
1561773,35369.0,40059.0,44635.0,39937.0,0,0,0,40000
