timestamp,motor.m1,motor.m2,motor.m3,motor.m4,roll,pitch,yawdot,thrust
1314899,33344.0,40192.0,46210.0,40254.0,0,0,0,40000
1314909,34381.0,39793.0,45699.0,40127.0,0,0,0,40000
1314919,34293.0,39947.0,45285.0,40475.0,0,0,0,40000
1314929,34190.0,39732.0,45554.0,40524.0,0,0,0,40000
1314939,34891.0,39333.0,44759.0,41017.0,0,0,0,40000
1314949,33443.0,40257.0,45861.0,40439.0,0,0,0,40000
1314959,33698.0,40582.0,46546.0,39174.0,0,0,0,40000
1314969,32070.0,40668.0,47216.0,40046.0,0,0,0,40000
1314979,32677.0,40501.0,46973.0,39849.0,0,0,0,40000
1314989,33395.0,39745.0,46183.0,40677.0,0,0,0,40000
1314999,34615.0,39905.0,45467.0,40013.0,0,0,0,40000
1315009,33408.0,39762.0,46364.0,40466.0,0,0,0,40000
1315019,33682.0,38908.0,45532.0,41878.0,0,0,0,40000
1315029,34496.0,39334.0,45614.0,40556.0,0,0,0,40000
1315039,33065.0,39835.0,46789.0,40311.0,0,0,0,40000
1315049,33357.0,40023.0,46179.0,40441.0,0,0,0,40000
1315059,34474.0,39314.0,45278.0,40934.0,0,0,0,40000
1315069,34095.0,41091.0,45435.0,39379.0,0,0,0,40000
1315079,34742.0,39446.0,45261.0,39917.0,0,0,0,40000
1315089,33522.0,39654.0,46128.0,40696.0,0,0,0,40000
1315099,33044.0,41384.0,46854.0,38718.0,0,0,0,40000
1315109,33998.0,40382.0,45912.0,39708.0,0,0,0,40000
1315119,33578.0,41482.0,45860.0,39080.0,0,0,0,40000
1315129,33665.0,41217.0,46437.0,38681.0,0,0,0,40000
1315139,34765.0,40257.0,45063.0,39915.0,0,0,0,40000
1315149,34697.0,39669.0,45113.0,40521.0,0,0,0,40000
1315159,34928.0,39138.0,44762.0,41172.0,0,0,0,40000
1315169,35925.0,39879.0,44149.0,40047.0,0,0,0,40000
1315179,36559.0,39175.0,43043.0,41223.0,0,0,0,40000
1315189,35446.0,40114.0,44160.0,40280.0,0,0,0,40000
1315199,34374.0,40634.0,45194.0,39798.0,0,0,0,40000
1315209,34686.0,40104.0,45486.0,39724.0,0,0,0,40000
1315219,33978.0,41242.0,45318.0,39462.0,0,0,0,40000
1315229,32992.0,41686.0,46648.0,38674.0,0,0,0,40000
1315239,32429.0,41963.0,47351.0,38257.0,0,0,0,40000
1315249,32697.0,41513.0,46757.0,39033.0,0,0,0,40000
1315259,33790.0,41122.0,45968.0,39120.0,0,0,0,40000
1315269,32330.0,40824.0,47344.0,39502.0,0,0,0,40000
1315279,33589.0,40235.0,46279.0,39897.0,0,0,0,40000
1315289,33705.0,41355.0,45423.0,39517.0,0,0,0,40000
1315299,34070.0,40042.0,46138.0,39750.0,0,0,0,40000
1315309,32274.0,39948.0,47170.0,40608.0,0,0,0,40000
1315319,34052.0,38412.0,45824.0,41712.0,0,0,0,40000
1315329,35102.0,38226.0,44702.0,41970.0,0,0,0,40000
1315339,34130.0,39196.0,45392.0,41282.0,0,0,0,40000
1315349,34594.0,38900.0,45292.0,41214.0,0,0,0,40000
1315359,35019.0,38887.0,44485.0,41609.0,0,0,0,40000
1315369,35238.0,38382.0,44640.0,41740.0,0,0,0,40000
1315379,33810.0,39414.0,45720.0,41056.0,0,0,0,40000
1315389,34901.0,38377.0,44759.0,41963.0,0,0,0,40000
1315399,35071.0,37969.0,44977.0,41983.0,0,0,0,40000
1315409,34395.0,38393.0,45043.0,42169.0,0,0,0,40000
1315419,34498.0,38568.0,44964.0,41970.0,0,0,0,40000
1315429,33995.0,39605.0,46179.0,40221.0,0,0,0,40000
1315439,34148.0,39552.0,45092.0,41208.0,0,0,0,40000
1315449,33458.0,40366.0,46104.0,40072.0,0,0,0,40000
1315459,33140.0,39626.0,46926.0,40308.0,0,0,0,40000
1315469,33063.0,40051.0,47033.0,39853.0,0,0,0,40000
1315479,31876.0,41216.0,47408.0,39500.0,0,0,0,40000
1315489,31644.0,41100.0,48296.0,38960.0,0,0,0,40000
1315499,31828.0,41766.0,47826.0,38580.0,0,0,0,40000
1315509,33300.0,41402.0,46542.0,38756.0,0,0,0,40000
1315519,33426.0,40540.0,46606.0,39428.0,0,0,0,40000
1315529,33238.0,40872.0,46128.0,39762.0,0,0,0,40000
1315539,34311.0,39491.0,45319.0,40879.0,0,0,0,40000
1315549,34470.0,39510.0,45526.0,40494.0,0,0,0,40000
1315559,33995.0,40383.0,45485.0,40137.0,0,0,0,40000
1315569,34951.0,40605.0,44695.0,39749.0,0,0,0,40000
1315579,34943.0,41697.0,45217.0,38143.0,0,0,0,40000
1315589,33866.0,41830.0,45438.0,38866.0,0,0,0,40000
1315599,34752.0,40688.0,45576.0,38984.0,0,0,0,40000
1315609,33923.0,40581.0,45471.0,40025.0,0,0,0,40000
1315619,35003.0,41349.0,44731.0,38917.0,0,0,0,40000
1315629,34957.0,41235.0,45335.0,38473.0,0,0,0,40000
1315639,34630.0,40604.0,44670.0,40096.0,0,0,0,40000
1315649,34359.0,40507.0,45281.0,39853.0,0,0,0,40000
1315659,33753.0,41727.0,45823.0,38697.0,0,0,0,40000
1315669,34972.0,39704.0,45278.0,40046.0,0,0,0,40000
1315679,34846.0,41738.0,44518.0,38898.0,0,0,0,40000
1315689,35571.0,39411.0,44403.0,40615.0,0,0,0,40000
1315699,35154.0,39862.0,44472.0,40512.0,0,0,0,40000
1315709,34556.0,39212.0,45354.0,40878.0,0,0,0,40000
1315719,35078.0,39746.0,44756.0,40420.0,0,0,0,40000
1315729,35374.0,39408.0,44224.0,40994.0,0,0,0,40000
1315739,34181.0,39429.0,45813.0,40577.0,0,0,0,40000
1315749,33686.0,40022.0,45866.0,40426.0,0,0,0,40000
1315759,33043.0,39791.0,46563.0,40603.0,0,0,0,40000
1315769,33281.0,39061.0,46615.0,41043.0,0,0,0,40000
1315779,32248.0,40584.0,47072.0,40096.0,0,0,0,40000
1315789,32389.0,41051.0,47663.0,38897.0,0,0,0,40000
1315799,33760.0,39996.0,45714.0,40530.0,0,0,0,40000
1315809,33138.0,39186.0,46416.0,41260.0,0,0,0,40000
1315819,32598.0,39700.0,47258.0,40444.0,0,0,0,40000
1315829,32927.0,39089.0,47253.0,40731.0,0,0,0,40000
1315839,34154.0,39106.0,45320.0,41420.0,0,0,0,40000
1315849,34071.0,39381.0,45447.0,41101.0,0,0,0,40000
