timestamp,motor.m1,motor.m2,motor.m3,motor.m4,roll,pitch,yawdot,thrust
1073796,33785.0,42547.0,45581.0,38087.0,0,0,0,40000
1073806,35145.0,42811.0,44971.0,37073.0,0,0,0,40000
1073816,33964.0,43212.0,45650.0,37174.0,0,0,0,40000
1073826,33756.0,42594.0,46458.0,37192.0,0,0,0,40000
1073836,32522.0,41894.0,46600.0,38984.0,0,0,0,40000
1073846,34530.0,42924.0,45642.0,36904.0,0,0,0,40000
1073856,34450.0,43554.0,44554.0,37442.0,0,0,0,40000
1073866,33701.0,42139.0,46771.0,37389.0,0,0,0,40000
1073876,34783.0,42025.0,44397.0,38795.0,0,0,0,40000
1073886,35547.0,41209.0,44893.0,38351.0,0,0,0,40000
1073896,35758.0,41420.0,43870.0,38952.0,0,0,0,40000
1073906,36690.0,41582.0,43716.0,38012.0,0,0,0,40000
1073916,36062.0,42138.0,42728.0,39072.0,0,0,0,40000
1073926,36834.0,40738.0,43280.0,39148.0,0,0,0,40000
1073936,35814.0,41142.0,43504.0,39540.0,0,0,0,40000
1073946,36692.0,40796.0,44080.0,38432.0,0,0,0,40000
1073956,33878.0,41634.0,45350.0,39138.0,0,0,0,40000
1073966,36254.0,41214.0,43962.0,38570.0,0,0,0,40000
1073976,34841.0,42271.0,44221.0,38667.0,0,0,0,40000
1073986,35756.0,42218.0,44182.0,37844.0,0,0,0,40000
1073996,34788.0,42624.0,44210.0,38378.0,0,0,0,40000
1074006,35143.0,41343.0,45525.0,37989.0,0,0,0,40000
1074016,33767.0,42817.0,45339.0,38077.0,0,0,0,40000
1074026,34471.0,42067.0,45987.0,37475.0,0,0,0,40000
1074036,33762.0,43870.0,45668.0,36700.0,0,0,0,40000
1074046,33486.0,43320.0,46214.0,36980.0,0,0,0,40000
1074056,33331.0,43857.0,46067.0,36745.0,0,0,0,40000
1074066,32450.0,43648.0,47546.0,36356.0,0,0,0,40000
1074076,33091.0,43055.0,46663.0,37191.0,0,0,0,40000
1074086,33596.0,43138.0,46502.0,36764.0,0,0,0,40000
1074096,34976.0,43160.0,44562.0,37302.0,0,0,0,40000
1074106,35058.0,42216.0,44582.0,38144.0,0,0,0,40000
1074116,35260.0,42238.0,44454.0,38048.0,0,0,0,40000
1074126,35697.0,41259.0,43859.0,39185.0,0,0,0,40000
1074136,35644.0,41508.0,44408.0,38440.0,0,0,0,40000
1074146,35814.0,41040.0,43764.0,39382.0,0,0,0,40000
1074156,35606.0,41046.0,44382.0,38966.0,0,0,0,40000
1074166,35518.0,41446.0,43780.0,39256.0,0,0,0,40000
1074176,35321.0,41481.0,44609.0,38589.0,0,0,0,40000
1074186,34674.0,41854.0,44614.0,38858.0,0,0,0,40000
1074196,35370.0,41034.0,44850.0,38746.0,0,0,0,40000
1074206,34844.0,42952.0,44738.0,37466.0,0,0,0,40000
1074216,35293.0,42657.0,44909.0,37141.0,0,0,0,40000
1074226,34454.0,43136.0,44866.0,37544.0,0,0,0,40000
1074236,34842.0,42580.0,44958.0,37620.0,0,0,0,40000
1074246,34684.0,42522.0,44896.0,37898.0,0,0,0,40000
1074256,34856.0,41966.0,45160.0,38018.0,0,0,0,40000
1074266,34734.0,42578.0,45118.0,37570.0,0,0,0,40000
1074276,34683.0,42581.0,45055.0,37681.0,0,0,0,40000
1074286,35873.0,42409.0,43633.0,38085.0,0,0,0,40000
